Mangled Symbol, Demangled Symbol, Is Matched
"_ZN2al13SeBarrierAreaC2EPKc","al::SeBarrierArea::SeBarrierArea(char const*)",false
"_ZN2al13SeBarrierAreaC1EPKc","al::SeBarrierArea::SeBarrierArea(char const*)",false
"_ZN2al13SeBarrierArea4initERKNS_12AreaInitInfoE","al::SeBarrierArea::init(al::AreaInitInfo const&)",false
"_ZN2al13SeBarrierArea16calcVolumePanLpfEPfS1_S1_PKN4sead7Vector3IfEES6_PKNS2_8Matrix34IfEE","al::SeBarrierArea::calcVolumePanLpf(float *,float *,float *,sead::Vector3<float> const*,sead::Vector3<float> const*,sead::Matrix34<float> const*)",false
