Mangled Symbol, Demangled Symbol, Is Matched
"_ZN2al13NetworkThreadC2EPKcPN4sead10IDelegate2IPNS3_6ThreadElEEPNS3_4HeapEi","al::NetworkThread::NetworkThread(char const*,sead::IDelegate2<sead::Thread *,long> *,sead::Heap *,int)",false
"_ZN2al13NetworkThread10jamMessageElN4sead12MessageQueue9BlockTypeE","al::NetworkThread::jamMessage(long,sead::MessageQueue::BlockType)",false
"_ZN2al13NetworkThreadD0Ev","al::NetworkThread::~NetworkThread()",false
