Mangled Symbol, Demangled Symbol, Is Matched
"_ZN2al14EffectEmitInfoC2Ev","al::EffectEmitInfo::EffectEmitInfo(void)",false
"_ZN2al16ActionEffectDataC2Ev","al::ActionEffectData::ActionEffectData(void)",false
"_ZN2al21EffectHitReactionDataC2Ev","al::EffectHitReactionData::EffectHitReactionData(void)",false
"_ZN2al21EffectHitReactionInfoC2Ev","al::EffectHitReactionInfo::EffectHitReactionInfo(void)",false
"_ZN2al18EffectResourceInfoC2Ev","al::EffectResourceInfo::EffectResourceInfo(void)",false
"_ZN2al10EffectInfoC2Ev","al::EffectInfo::EffectInfo(void)",false
"_ZN2al14EffectUserInfoC2Ev","al::EffectUserInfo::EffectUserInfo(void)",false
"_ZNK2al14EffectUserInfo17tryFindEffectInfoEPKc","al::EffectUserInfo::tryFindEffectInfo(char const*)const",false
"_ZNK2al14EffectUserInfo22tryFindHitReactionInfoEPKc","al::EffectUserInfo::tryFindHitReactionInfo(char const*)const",false
