Mangled Symbol, Demangled Symbol, Is Matched
"_ZN2al21JointLocalQuatRotatorC2EPKNS_9LiveActorEPKcPKN4sead4QuatIfEE","al::JointLocalQuatRotator::JointLocalQuatRotator(al::LiveActor const*,char const*,sead::Quat<float> const*)",false
"_ZN2al21JointLocalQuatRotator17calcJointCallbackEiPN4sead8Matrix34IfEE","al::JointLocalQuatRotator::calcJointCallback(int,sead::Matrix34<float> *)",false
"_ZNK2al21JointLocalQuatRotator15getCtrlTypeNameEv","al::JointLocalQuatRotator::getCtrlTypeName(void)const",false
