Mangled Symbol, Demangled Symbol, Is Matched
"_ZN2al12JointRumblerC2EPKNS_9LiveActorEPKcffii","al::JointRumbler::JointRumbler(al::LiveActor const*,char const*,float,float,int,int)",false
"_ZN2al12JointRumbler11initDetailsENS0_5EAxisEif","al::JointRumbler::initDetails(al::JointRumbler::EAxis,int,float)",false
"_ZN2al12JointRumbler5startEv","al::JointRumbler::start(void)",false
"_ZN2al12JointRumbler6updateEv","al::JointRumbler::update(void)",false
"_ZN2al12JointRumbler10updateEachEPfNS0_5EAxisE","al::JointRumbler::updateEach(float *,al::JointRumbler::EAxis)",false
"_ZN2al12JointRumbler5resetEv","al::JointRumbler::reset(void)",false
"_ZN2al12JointRumbler17calcJointCallbackEiPN4sead8Matrix34IfEE","al::JointRumbler::calcJointCallback(int,sead::Matrix34<float> *)",false
"_ZNK2al12JointRumbler15getCtrlTypeNameEv","al::JointRumbler::getCtrlTypeName(void)const",false
